40,41,42,51,200,201,202,203,40,41,42,43,40,41,42,51
0,1,2,3,8,9,10,11,160,161,162,3,0,1,2,3
20,21,22,23,20,29,30,31,180,181,182,23,20,21,22,23
40,41,42,43,40,41,42,51,200,201,202,203,40,41,42,43
0,1,2,3,0,1,2,3,8,9,10,11,160,161,162,3
20,21,22,23,20,21,22,23,180,181,30,31,180,181,182,23
40,41,42,43,40,41,42,43,200,201,61,62,200,201,202,203
0,1,2,3,0,1,2,3,0,80,81,82,8,9,10,11
20,21,22,23,20,21,22,23,20,100,101,102,20,29,30,31
40,41,42,43,40,41,42,43,40,60,61,62,40,41,42,51
0,1,2,3,0,1,2,3,0,80,81,82,0,1,2,3
20,21,22,23,20,21,22,23,20,100,101,102,20,21,22,23
40,41,42,43,40,41,42,43,40,60,61,62,0,41,42,43
0,1,2,3,0,1,2,3,0,80,81,82,20,1,2,3
20,21,22,23,20,21,22,23,20,100,101,102,40,21,22,23
40,41,42,43,40,41,42,43,40,60,61,62,0,41,42,43
0,1,2,3,0,1,2,3,0,80,81,82,20,1,2,3
20,21,22,23,20,21,22,23,20,100,101,102,40,21,22,23
40,41,42,43,40,41,42,43,40,60,61,62,0,41,42,43
0,1,2,3,0,1,2,3,0,80,81,82,20,1,2,3
20,21,22,23,20,21,22,23,20,100,101,102,40,21,22,23
40,41,42,43,40,41,42,43,40,60,61,62,0,41,42,43
0,1,2,3,0,1,2,3,0,80,81,82,20,1,2,3
20,21,22,23,20,21,22,23,20,100,101,102,40,21,22,23
40,41,42,43,40,41,42,43,40,60,61,62,0,41,42,43
0,1,2,3,0,1,2,3,0,80,81,82,20,1,2,3
20,21,22,23,20,21,22,23,20,100,101,102,40,21,22,23
40,41,42,43,40,41,42,43,40,60,61,62,0,41,42,43
0,1,2,3,0,1,2,3,0,60,61,62,0,1,2,3
20,21,22,23,20,21,22,23,20,80,81,82,20,21,22,23
40,41,42,43,40,41,42,43,40,100,101,102,40,41,42,43
0,1,2,3,0,1,2,3,0,60,61,62,0,1,2,3
20,21,22,23,20,21,22,23,20,80,81,82,20,21,22,23
40,41,42,43,40,41,42,43,40,100,101,102,40,41,42,43
0,1,2,3,0,1,2,3,0,60,61,62,0,1,2,3
20,21,22,23,20,21,22,23,20,80,81,82,20,21,22,23
40,41,42,43,40,41,42,43,40,100,101,102,40,41,42,43
0,1,2,3,0,1,2,3,0,60,61,62,0,1,2,3
20,21,22,23,20,21,22,23,20,80,81,82,20,21,22,23
40,41,42,43,40,41,42,43,40,100,101,102,40,41,42,43
0,1,2,3,0,1,2,3,0,60,61,62,0,1,2,3
20,21,22,23,20,21,22,23,20,80,81,82,20,21,22,23
40,41,42,43,40,41,42,43,40,100,101,102,40,41,42,43
0,1,2,3,0,1,2,3,0,60,61,62,0,1,2,3
20,21,22,23,20,21,22,23,20,80,81,82,20,21,22,23
40,41,42,43,40,41,42,43,40,100,101,102,40,41,42,43
0,1,2,3,0,1,2,3,0,60,61,62,0,1,2,3
20,21,22,23,20,21,22,23,20,80,81,82,20,21,22,23
40,41,42,43,40,41,42,43,40,100,101,102,40,41,42,43
0,1,2,3,0,1,2,3,0,60,61,62,0,1,2,3
20,21,22,23,20,21,22,23,20,80,81,82,20,21,22,23
40,41,42,43,40,41,42,43,40,100,101,102,40,41,42,43
0,1,2,3,0,1,2,3,0,60,61,62,0,1,2,3
20,21,22,23,20,21,22,23,20,80,81,82,20,21,22,23
40,41,42,43,40,41,42,43,40,100,101,102,40,41,42,43
0,1,2,3,0,1,2,3,0,60,61,62,0,1,2,3
20,21,22,23,20,21,22,23,20,80,81,82,20,21,22,23
40,41,42,43,40,41,42,43,40,100,101,102,40,41,42,43
0,1,2,3,0,1,2,3,0,60,61,62,0,1,2,3
20,21,22,23,20,21,22,23,20,80,81,82,20,21,22,23
40,41,42,43,40,41,42,43,40,100,101,102,40,41,42,43
0,1,2,3,0,1,2,3,0,60,61,62,0,1,2,3
20,21,22,23,20,21,22,23,20,80,81,82,20,21,22,23
40,41,42,43,40,41,42,43,40,100,101,102,40,41,42,43
0,1,2,3,0,1,2,3,0,60,61,62,0,1,2,3
20,21,22,23,20,21,22,23,20,80,81,82,20,21,22,23
40,41,42,43,40,41,42,43,40,100,101,102,40,41,42,43
0,1,2,3,0,1,2,3,0,60,61,62,0,1,2,3
20,21,22,23,20,21,22,23,20,80,81,82,20,21,22,23
40,41,42,43,40,41,42,43,40,100,101,102,40,41,42,43
0,1,2,3,0,1,2,3,0,60,61,62,0,1,2,3
20,21,22,23,20,21,22,23,20,80,81,82,20,21,22,23
40,41,42,43,40,41,42,43,40,100,101,102,40,41,42,43
0,1,2,3,0,1,2,3,0,60,61,62,0,1,2,3
20,21,22,23,20,21,22,23,20,80,81,82,20,21,22,23
40,41,42,43,40,41,42,43,40,100,101,102,40,41,42,43
0,1,2,3,0,1,2,3,0,60,61,62,0,1,2,3
20,21,22,23,20,21,22,23,20,80,81,82,20,21,22,23
40,41,42,43,40,41,42,43,40,100,101,102,40,41,42,43
0,1,2,3,0,1,2,3,0,60,61,62,0,1,2,3
20,21,22,23,20,21,22,23,20,80,81,82,20,21,22,23
40,41,42,43,40,41,42,43,40,100,101,102,40,41,42,43
0,1,2,3,0,1,2,3,0,60,61,62,0,1,2,3
20,21,22,23,20,21,22,23,20,80,81,82,20,21,22,23
40,41,42,43,40,41,42,43,40,100,101,102,40,41,42,43
0,1,2,3,0,1,2,3,0,60,61,62,0,1,2,3
20,21,22,23,20,21,22,23,20,80,81,82,20,21,22,23
40,41,42,43,40,41,42,43,40,100,101,102,40,41,42,43
0,1,2,3,0,1,2,3,0,60,61,62,0,1,2,3
20,21,22,23,20,21,22,23,20,60,61,62,0,21,22,23
40,41,42,43,40,41,42,43,40,80,81,82,20,41,42,43
0,1,2,3,0,1,2,3,0,100,101,102,40,1,2,3
20,21,22,23,20,21,22,23,20,60,61,62,0,21,22,23
40,41,42,43,40,41,42,43,40,80,81,82,20,41,42,43
0,1,2,3,0,1,2,3,0,100,101,102,40,1,2,3
20,21,22,23,20,21,22,23,20,60,61,62,0,21,22,23
40,41,42,43,40,41,42,43,40,80,81,82,20,41,42,43
0,1,2,3,0,1,2,3,0,100,101,102,40,1,2,3
20,21,22,23,20,21,22,23,20,60,61,62,0,21,22,23
40,41,42,43,40,41,42,43,40,80,81,82,20,41,42,43
0,1,2,3,0,1,2,3,0,100,101,102,40,1,2,3
20,21,22,23,20,21,22,23,20,60,61,62,0,21,22,23
40,41,42,43,40,41,42,43,40,80,81,82,20,41,42,43
0,1,2,3,0,1,2,3,0,100,101,102,40,1,2,3
20,21,22,23,20,21,22,23,20,60,61,62,0,21,22,23
40,41,42,43,40,41,42,43,40,60,61,62,0,41,42,43
0,1,2,3,0,1,2,3,0,80,81,82,20,1,2,3
20,21,22,23,20,21,22,23,20,100,101,102,40,21,22,23
40,41,42,43,40,41,42,43,40,60,61,62,0,41,42,43
0,1,2,3,0,1,2,3,0,80,81,82,20,1,2,3
20,21,22,23,20,21,22,23,20,100,101,102,40,21,22,23
40,41,42,43,40,41,42,43,40,60,61,62,0,41,42,43
0,1,2,3,0,1,2,3,0,80,81,82,20,1,2,3
20,21,22,23,20,21,22,23,20,100,101,102,40,21,22,23
40,41,42,43,40,41,42,43,40,60,61,62,0,41,42,43
0,1,2,3,0,1,2,3,0,80,81,82,20,1,2,3
20,21,22,23,20,21,22,23,20,100,101,102,40,21,22,23
40,41,42,43,40,41,42,43,40,60,61,62,0,41,42,43
0,1,2,3,0,1,2,3,0,80,81,82,20,1,2,3
20,21,22,23,20,21,22,23,20,100,101,102,40,21,22,23
40,41,42,43,40,41,42,43,40,60,61,62,0,41,42,43
0,1,2,3,0,1,2,3,0,60,61,62,0,1,2,3
20,21,22,23,20,21,22,23,20,80,81,82,20,21,22,23
40,41,42,43,40,41,42,43,40,100,101,102,40,41,42,43
0,1,2,3,0,1,2,3,0,60,61,62,0,1,2,3
20,21,22,23,20,21,22,23,20,80,81,82,20,21,22,23
40,41,42,43,40,41,42,43,40,100,101,102,40,41,42,43
0,1,2,3,0,1,2,3,0,60,61,62,0,1,2,3
20,21,22,23,20,21,22,23,20,80,81,82,20,21,22,23
40,41,42,43,40,41,42,43,40,100,101,102,40,41,42,43
0,1,2,3,0,1,2,3,0,60,61,62,0,1,2,3
20,21,22,23,20,21,22,23,20,80,81,82,20,21,22,23
40,41,42,43,40,41,42,43,40,100,101,102,40,41,42,43
0,1,2,3,0,1,2,3,0,60,61,62,0,1,2,3
20,21,22,23,20,21,22,23,20,80,81,82,20,21,22,23
40,41,42,43,40,41,42,43,40,100,101,102,40,41,42,43
160,161,162,3,0,1,2,3,0,60,61,62,0,1,2,3
180,181,182,23,20,21,22,23,20,80,81,82,20,21,22,23
200,201,202,203,40,41,42,43,40,100,101,102,40,41,42,43
0,60,61,62,0,1,2,3,0,60,61,62,0,1,2,3
20,80,81,82,20,21,22,23,20,80,81,82,20,21,22,25
40,100,101,102,40,41,42,43,40,100,101,102,40,41,44,45
120,121,122,3,0,1,2,3,0,8,9,10,11,120,121,122
140,141,142,23,20,21,22,23,20,21,29,30,31,140,141,142
160,161,162,43,40,41,42,43,40,44,45,46,51,41,42,43
160,161,162,3,0,1,2,3,0,60,61,62,0,1,2,3
180,181,182,23,20,21,22,23,20,80,81,82,20,21,22,23
200,201,202,203,40,41,42,43,40,100,101,102,40,41,42,43
8,9,10,11,160,161,6,7,120,121,122,3,0,1,2,3
20,29,30,31,180,25,26,27,140,141,142,23,20,21,22,23
40,41,42,51,44,45,46,47,40,41,42,43,40,41,42,43
0,1,2,3,8,9,10,11,160,161,162,3,0,1,2,3
20,21,22,23,20,29,30,31,180,181,182,23,20,21,22,23
40,41,42,43,40,41,42,51,200,201,202,203,40,41,42,43
0,1,2,3,0,1,6,7,120,121,122,11,160,161,162,3
20,21,22,23,20,25,26,27,140,141,142,31,180,181,182,23
40,41,42,43,44,45,46,47,40,41,42,51,200,201,202,203
0,1,6,7,120,121,122,3,0,1,2,3,8,9,10,11
20,25,26,27,140,141,142,23,20,21,22,23,20,29,30,31
44,45,46,47,40,41,42,43,40,41,42,43,40,41,42,51
120,121,122,3,0,1,2,3,0,1,2,3,0,1,2,3
140,141,142,23,20,21,22,23,20,21,22,23,20,21,22,23
40,41,42,43,40,41,42,43,40,41,42,43,40,41,42,43
160,161,162,3,0,1,2,3,0,1,2,3,0,1,6,7
180,181,182,23,20,21,22,23,20,21,22,23,20,25,26,27
200,201,202,203,40,41,42,43,40,41,42,43,44,45,46,47
8,9,10,11,160,161,162,3,0,1,2,3,8,9,10,11
20,29,30,31,180,181,182,23,20,21,22,23,20,29,30,31
40,41,42,51,200,201,202,203,40,41,42,43,40,41,42,51
0,1,2,3,8,9,10,11,160,161,162,3,0,1,2,3
20,21,22,23,20,29,30,31,180,181,182,23,20,21,22,23
40,41,42,43,40,41,42,51,200,201,202,203,40,41,42,43
0,1,2,3,0,1,2,3,8,9,10,11,160,161,162,3
20,21,22,23,20,21,22,23,20,29,30,31,180,181,182,23
40,41,42,43,40,41,42,43,40,41,42,51,200,201,202,203
0,1,2,3,0,1,2,3,0,1,2,3,8,9,10,11
20,21,22,23,20,21,22,23,20,21,22,23,20,29,30,31
40,41,42,43,40,41,42,43,40,41,42,43,40,41,42,51
160,161,162,3,0,1,2,3,0,1,2,3,0,1,2,3
180,181,182,23,20,21,22,23,20,21,22,23,20,21,22,23
200,201,202,203,40,41,42,43,40,41,42,43,40,41,42,43
0,60,61,62,0,1,2,3,0,1,2,3,0,1,2,3
20,80,81,82,20,21,22,23,20,21,22,23,20,21,22,25
40,100,101,102,40,41,42,43,40,41,42,43,40,41,44,45
120,121,122,3,0,1,2,3,0,1,2,6,7,120,121,122
140,141,142,23,20,21,22,23,20,21,25,26,27,140,141,142
160,161,162,43,40,41,42,43,40,44,45,46,47,41,42,43
160,161,162,3,0,1,2,3,0,60,61,62,0,1,2,3
180,181,182,23,20,21,22,23,20,80,81,82,20,21,22,23
200,201,202,203,40,41,42,43,40,100,101,102,40,41,42,43
8,9,10,11,160,161,6,7,120,121,122,3,0,1,2,3
20,29,30,31,180,25,26,27,140,141,142,23,20,21,22,23
40,41,42,51,44,45,46,47,40,41,42,43,40,41,42,43
0,1,2,3,8,9,10,11,160,161,162,3,0,1,2,3
20,21,22,23,20,29,30,31,180,181,182,23,20,21,22,23
40,41,42,43,40,41,42,51,200,201,202,203,40,41,42,43
0,1,2,3,0,1,6,7,120,121,122,11,160,161,162,3
20,21,22,23,20,25,26,27,140,141,142,31,180,181,182,23
40,41,42,43,44,45,46,47,40,41,42,51,200,201,202,203
0,1,6,7,120,121,122,3,0,1,2,3,8,9,10,11
20,25,26,27,140,141,142,23,20,21,22,23,20,29,30,31
44,45,46,47,40,41,42,43,40,41,42,43,40,41,42,51
120,121,122,3,0,1,2,3,0,1,2,3,0,1,2,3
140,141,142,23,20,21,22,23,20,21,22,23,20,21,22,23
40,41,42,43,40,41,42,43,40,41,42,43,40,41,42,43
8,9,10,11,161,162,2,3,0,1,2,3,0,1,2,3
20,29,30,31,181,182,22,23,20,21,22,23,20,21,22,23
40,41,42,51,201,202,203,43,40,41,42,43,40,41,42,43
0,1,2,3,60,61,62,3,0,1,2,3,0,1,2,3
20,21,22,23,80,81,82,23,20,21,22,23,20,21,22,23
40,41,42,43,100,101,102,43,40,41,42,43,40,41,42,43
0,1,2,3,60,61,62,3,0,1,2,3,0,1,2,3
20,21,22,23,80,81,82,23,20,21,22,23,20,21,22,23
40,41,42,43,100,101,102,43,40,41,42,43,40,41,42,43
0,1,2,3,60,61,62,3,0,1,2,3,0,1,2,3
20,21,22,23,80,81,82,23,20,21,22,23,20,21,22,23
40,41,42,43,100,101,102,43,40,41,42,43,40,41,42,43
0,1,2,3,60,61,62,3,0,1,2,3,0,1,2,3
20,21,22,23,80,81,82,23,20,21,22,23,20,21,22,23
40,41,42,43,100,101,102,43,40,41,42,43,40,41,42,43
0,1,2,3,8,9,10,11,160,161,162,3,0,1,2,3
20,21,22,23,20,29,30,31,180,181,182,23,20,21,22,23
40,41,42,43,40,41,42,51,200,201,202,43,40,41,42,43
0,1,2,3,0,1,2,3,60,61,62,3,0,1,2,3
20,21,22,23,20,21,22,23,80,81,82,23,20,21,22,23
40,41,42,43,40,41,42,43,100,101,102,43,40,41,42,43
0,1,2,3,0,1,2,3,8,9,10,11,160,161,162,3
20,21,22,23,20,21,22,23,20,29,30,31,180,181,182,23
40,41,42,43,40,41,42,43,40,41,42,51,200,201,202,203
0,1,2,3,0,1,2,3,0,1,2,3,0,60,61,62
20,21,22,23,20,21,22,23,20,21,22,23,20,80,81,82
40,41,42,43,40,41,42,43,40,41,42,43,40,100,101,102
0,1,2,3,0,1,2,3,0,1,6,7,120,121,122,3
20,21,22,23,20,21,22,23,20,25,26,27,140,141,142,23
40,41,42,43,40,41,42,43,44,45,46,47,40,41,42,43
0,1,2,3,0,1,2,3,60,61,62,3,0,1,2,3
20,21,22,23,20,21,22,23,80,81,82,23,20,21,22,23
40,41,42,43,40,41,42,43,100,101,102,43,40,41,42,43
0,1,2,3,0,1,2,3,60,61,62,3,0,1,2,3
20,21,22,23,20,21,22,23,80,81,82,23,20,21,22,23
40,41,42,43,40,41,42,43,100,101,102,43,40,41,42,43
0,1,2,3,0,1,2,3,60,61,62,3,0,1,2,3
20,21,22,23,20,21,22,23,80,81,82,23,20,21,22,23
40,41,42,43,40,41,42,43,100,101,102,43,40,41,42,43
0,1,2,3,0,1,2,3,60,61,62,3,0,1,2,3
20,21,22,23,20,21,22,23,80,81,82,23,20,21,22,23
40,41,42,43,40,41,42,43,100,101,102,43,40,41,42,43
0,1,2,3,0,1,2,3,60,61,62,3,0,1,2,3
20,21,22,23,20,21,22,23,80,81,82,23,20,21,22,23
40,41,42,43,40,41,42,43,100,101,102,43,40,41,42,43
0,1,2,3,0,1,2,3,60,61,62,3,0,1,2,3
20,21,22,23,20,21,22,23,80,81,82,23,20,21,22,23
40,41,42,43,40,41,42,43,100,101,102,43,40,41,42,43
0,1,2,3,0,1,2,3,60,61,62,3,0,1,2,3
20,21,22,23,20,21,22,23,80,81,82,23,20,21,22,23
40,41,42,43,40,41,42,43,100,101,102,43,40,41,42,43
0,1,2,3,0,1,2,3,60,61,62,3,0,1,2,3
20,21,22,23,20,21,22,23,80,81,82,23,20,21,22,23
40,41,42,43,40,41,42,43,100,101,102,43,40,41,42,43
0,1,2,3,0,1,2,3,60,61,62,3,0,1,2,3
20,21,22,23,20,21,22,23,80,81,82,23,20,21,22,23
40,41,42,43,40,41,42,43,100,101,102,43,40,41,42,43
0,1,2,3,0,6,7,120,121,122,2,3,0,1,2,3
20,21,22,23,25,26,27,140,141,142,22,23,20,21,22,23
40,41,42,43,45,46,47,43,40,41,42,43,40,41,42,43
0,1,2,3,61,62,2,3,0,1,2,3,0,1,2,3
20,21,22,23,81,82,22,23,20,21,22,23,20,21,22,23
40,41,42,43,101,102,42,43,40,41,42,43,40,41,42,43
6,7,120,121,122,122,2,3,0,1,2,3,0,1,2,3
26,27,140,141,142,142,22,23,20,21,22,23,20,21,22,23
46,47,42,43,161,162,42,43,40,41,42,43,40,41,42,43
0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3
20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23
40,41,42,43,40,41,42,43,40,41,42,43,40,41,42,43
0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3
20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23
40,41,42,43,40,41,42,43,40,41,42,43,40,41,42,43
0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3
20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23
40,41,42,43,40,41,42,43,40,41,42,43,40,41,42,43
160,161,162,3,0,1,2,3,0,1,2,3,0,1,2,3
180,181,182,23,20,21,22,23,20,21,22,23,20,21,22,23
200,201,202,203,40,41,42,43,40,41,42,43,40,41,42,43
0,60,61,62,0,1,2,3,0,1,2,3,0,1,2,3
20,80,81,82,20,21,22,23,20,21,22,23,20,21,22,25
40,100,101,102,40,41,42,43,40,41,42,43,40,41,44,45
120,121,122,3,0,1,2,3,0,1,2,6,7,120,121,122
140,141,142,23,20,21,22,23,20,21,25,26,27,140,141,142
160,161,162,43,40,41,42,43,40,44,45,46,47,41,42,43
160,161,162,3,0,1,2,3,0,60,61,62,0,1,2,3
180,181,182,23,20,21,22,23,20,80,81,82,20,21,22,23
200,201,202,203,40,41,42,43,40,100,101,102,40,41,42,43
8,9,10,11,160,161,6,7,120,121,122,3,0,1,2,3
20,29,30,31,180,25,26,27,140,141,142,23,20,21,22,23
40,41,42,51,44,45,46,47,40,41,42,43,40,41,42,43
0,1,2,3,8,9,10,11,160,161,162,3,0,1,2,3
20,21,22,23,20,29,30,31,180,181,182,23,20,21,22,23
40,41,42,43,40,41,42,51,200,201,202,203,40,41,42,43
0,1,2,3,0,1,6,7,120,121,122,11,160,161,162,3
20,21,22,23,20,25,26,27,140,141,142,31,180,181,182,23
40,41,42,43,44,45,46,47,40,41,42,51,200,201,202,203
0,1,6,7,120,121,122,3,0,1,2,3,8,9,10,11
20,25,26,27,140,141,142,23,20,21,22,23,20,29,30,31
44,45,46,47,40,41,42,43,40,41,42,43,40,41,42,51
120,121,122,3,0,1,2,3,0,1,2,3,0,1,2,3
140,141,142,23,20,21,22,23,20,21,22,23,20,21,22,23
40,41,42,43,40,41,42,43,40,41,42,43,40,41,42,43
160,161,162,3,0,1,2,3,0,1,2,3,0,1,6,7
180,181,182,23,20,21,22,23,20,21,22,23,20,25,26,27
200,201,202,203,40,41,42,43,40,41,42,43,44,45,46,47
8,9,10,11,160,161,162,3,0,1,2,3,8,9,10,11
20,29,30,31,180,181,182,23,20,21,22,23,20,29,30,31
40,41,42,51,200,201,202,203,40,41,42,43,40,41,42,51
0,1,2,3,8,9,10,11,160,161,162,3,0,1,2,3
20,21,22,23,20,29,30,31,180,181,182,23,20,21,22,23
40,41,42,43,40,41,42,51,200,201,202,203,40,41,42,43
0,1,2,3,0,1,2,3,8,9,10,11,160,161,162,3
20,21,22,23,20,21,22,23,20,29,30,31,180,181,182,23
40,41,42,43,40,41,42,43,40,41,42,51,200,201,202,203
0,1,2,3,0,1,2,3,0,1,2,3,8,9,10,11
20,21,22,23,20,21,22,23,20,21,22,23,20,29,30,31
40,41,42,43,40,41,42,43,40,41,42,43,40,41,42,51
0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3
20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23
40,41,42,43,40,41,42,43,40,41,42,43,40,41,42,43
160,161,162,3,0,1,2,3,0,1,2,3,0,1,2,3
180,181,182,23,20,21,22,23,20,21,22,23,20,21,22,23
200,201,202,203,40,41,42,43,40,41,42,43,40,41,42,43
0,60,61,62,0,1,2,3,0,1,2,3,0,1,2,3
20,80,81,82,20,21,22,23,20,21,22,23,20,21,22,23
40,100,101,102,40,41,42,43,40,41,42,43,40,41,42,43
120,121,122,3,0,1,2,3,0,1,2,3,0,1,2,3
140,141,142,23,20,21,22,23,20,21,22,23,20,21,22,23
160,161,162,43,40,41,42,43,40,41,42,43,40,41,42,43
0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3
20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23
40,41,42,43,40,41,42,43,40,41,42,43,40,41,42,43
0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3
20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23
40,41,42,43,40,41,42,43,40,41,42,43,40,41,42,43
0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3
20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23
40,41,42,43,40,41,42,43,40,41,42,43,40,41,42,43
0,1,2,3,0,1,2,3,0,1,2,3,0,1,6,7
20,21,22,23,20,21,22,23,20,21,22,23,20,25,26,27
40,41,42,43,40,41,42,43,40,41,42,43,44,45,46,47
0,1,2,3,0,1,2,3,0,1,2,3,8,9,10,11
20,21,22,23,20,21,22,23,20,21,22,23,20,29,30,31
40,41,42,43,40,41,42,43,40,41,42,43,40,41,42,51
0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3
20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23
40,41,42,43,40,41,42,43,40,41,42,43,40,41,42,43
0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3
20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23
40,41,42,43,40,41,42,43,40,41,42,43,40,41,42,43
160,161,162,3,0,1,2,3,0,1,2,3,0,1,2,3
180,181,182,23,20,21,22,23,20,21,22,23,20,21,22,23
200,201,202,203,40,41,42,43,40,41,42,43,40,41,42,43
120,121,122,3,0,1,2,3,0,1,2,3,0,1,2,3
140,141,142,23,20,21,22,23,20,21,22,23,20,21,22,23
40,41,42,43,40,41,42,43,40,41,42,43,40,41,42,43
0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3
20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23
40,41,42,43,40,41,42,43,40,41,42,43,40,41,42,43
0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3
20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23
40,41,42,43,40,41,42,43,40,41,42,43,40,41,42,43
0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3
20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23
40,41,42,43,40,41,42,43,40,41,42,43,40,41,42,43
0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3
20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23
40,41,42,43,40,41,42,43,40,41,42,43,40,41,42,43
0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3
20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23
40,41,42,43,40,41,42,43,40,41,42,43,40,41,42,43
0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3
20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23
40,41,42,43,40,41,42,43,40,41,42,43,40,41,42,43
0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3
20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23
40,41,42,43,40,41,42,43,40,41,42,43,40,41,42,43
0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3
20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23
40,41,42,43,40,41,42,43,40,41,42,43,40,41,42,43
0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3
20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23
40,41,42,43,40,41,42,43,40,41,42,43,40,41,42,43
0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3
20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23
40,41,42,43,40,41,42,43,40,41,42,43,40,41,42,43
0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3
20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23
40,41,42,43,40,41,42,43,40,41,42,43,40,41,42,43
0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3
20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23
40,41,42,43,40,41,42,43,40,41,42,43,40,41,42,43
0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3
20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23
40,41,42,43,40,41,42,43,40,41,42,43,40,41,42,43
0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3
20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23
40,41,42,43,40,41,42,43,40,41,42,43,40,41,42,43
0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3
